date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:21:56	28663/28663	---M-Z	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/04/pizza-flitza-iphone.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/04/pizza-flitza-iphone.jpg	(from https://herrlich.media/arbeiten/pizza-flitza-website/)
01:21:57	96242/96242	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/04/pizza-flitza5.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/04/pizza-flitza5.jpg	(from https://herrlich.media/arbeiten/pizza-flitza-website/)
01:21:58	63460/63460	---M-Z	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/04/pizza-flitza2.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/04/pizza-flitza2.jpg	(from https://herrlich.media/arbeiten/pizza-flitza-website/)
01:21:58	58544/58544	---M-Z	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/04/pizza-flitza.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/04/pizza-flitza.jpg	(from https://herrlich.media/arbeiten/pizza-flitza-website/)
01:21:58	60925/60925	---M-Z	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/04/pizza-flitza1.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/04/pizza-flitza1.jpg	(from https://herrlich.media/arbeiten/pizza-flitza-website/)
01:22:00	10548/10548	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Dec%202018%2019:51:53%20GMT	https://herrlich.media/team/arne/GET	E:/MINI-PROJECT/team/team2/herrlich.media/team/arne/GET.3de.delayed	(from https://herrlich.media/team/arne/)
01:22:01	2416/2416	---M-Z	200	added ('OK')	application/json	date:Wed,%2005%20Dec%202018%2019:51:54%20GMT	https://herrlich.media/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fherrlich.media%2Fteam%2Farne%2F	E:/MINI-PROJECT/team/team2/herrlich.media/wp-json/oembed/1.0/embedb13b.json	(from https://herrlich.media/team/arne/)
01:22:01	868/868	---M-Z	200	added ('OK')	application/rss+xml	etag:%224130d223adf54ca1b3a03cbea527ca4d-gzip%22	https://herrlich.media/team/arne/feed/	E:/MINI-PROJECT/team/team2/herrlich.media/team/arne/feed/index.html	(from https://herrlich.media/team/arne/)
01:22:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Dec%202018%2019:51:54%20GMT	https://herrlich.media/?p=1604	E:/MINI-PROJECT/team/team2/herrlich.media/index6041.html	(from https://herrlich.media/team/arne/)
01:22:02	2549/2549	---M-Z	200	added ('OK')	text/xml	date:Wed,%2005%20Dec%202018%2019:51:55%20GMT	https://herrlich.media/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fherrlich.media%2Fteam%2Farne%2F&format=xml	E:/MINI-PROJECT/team/team2/herrlich.media/wp-json/oembed/1.0/embedda82	(from https://herrlich.media/team/arne/)
01:22:04	10548/10548	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Dec%202018%2019:51:55%20GMT	https://herrlich.media/autor/admin/page/2/GET	E:/MINI-PROJECT/team/team2/herrlich.media/autor/admin/page/2/GET	(from https://herrlich.media/autor/admin/page/2/)
01:22:05	16140/16140	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Dec%202018%2019:51:55%20GMT	https://herrlich.media/autor/mona/	E:/MINI-PROJECT/team/team2/herrlich.media/autor/mona/index.html	(from https://herrlich.media/team/arne/)
01:22:06	22581/22581	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Dec%202018%2019:51:57%20GMT	https://herrlich.media/autor/admin/page/3/	E:/MINI-PROJECT/team/team2/herrlich.media/autor/admin/page/3/index.html	(from https://herrlich.media/autor/admin/page/2/)
01:22:07	12318/12318	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Dec%202018%2019:51:59%20GMT	https://herrlich.media/arbeiten/hanse-escrow/	E:/MINI-PROJECT/team/team2/herrlich.media/arbeiten/hanse-escrow/index.html	(from https://herrlich.media/autor/admin/page/2/)
01:22:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Dec%202018%2019:51:57%20GMT	https://herrlich.media/thema/avides	E:/MINI-PROJECT/team/team2/herrlich.media/thema/avides	(from https://herrlich.media/autor/admin/page/2/)
01:22:08	11256/11256	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Dec%202018%2019:52:01%20GMT	https://herrlich.media/thema/avides/	E:/MINI-PROJECT/team/team2/herrlich.media/thema/avides/index.html	(from https://herrlich.media/autor/admin/page/2/)
01:22:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Dec%202018%2019:52:01%20GMT	https://herrlich.media/thema/reccon	E:/MINI-PROJECT/team/team2/herrlich.media/thema/reccon	(from https://herrlich.media/autor/admin/page/2/)
01:22:09	11279/11279	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Dec%202018%2019:52:02%20GMT	https://herrlich.media/thema/reccon/	E:/MINI-PROJECT/team/team2/herrlich.media/thema/reccon/index.html	(from https://herrlich.media/autor/admin/page/2/)
01:22:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Dec%202018%2019:52:02%20GMT	https://herrlich.media/thema/dedon	E:/MINI-PROJECT/team/team2/herrlich.media/thema/dedon	(from https://herrlich.media/autor/admin/page/2/)
01:22:09	12346/12346	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Dec%202018%2019:52:02%20GMT	https://herrlich.media/arbeiten/avides-better-trade/	E:/MINI-PROJECT/team/team2/herrlich.media/arbeiten/avides-better-trade/index.html	(from https://herrlich.media/autor/admin/page/2/)
01:22:10	10548/10548	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Dec%202018%2019:52:03%20GMT	https://herrlich.media/arbeiten/lucente-lichtplanung/GET	E:/MINI-PROJECT/team/team2/herrlich.media/arbeiten/lucente-lichtplanung/GET	(from https://herrlich.media/arbeiten/lucente-lichtplanung/)
01:22:10	13099/13099	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Dec%202018%2019:52:03%20GMT	https://herrlich.media/thema/dedon/	E:/MINI-PROJECT/team/team2/herrlich.media/thema/dedon/index.html	(from https://herrlich.media/autor/admin/page/2/)
01:22:11	2507/2507	---M-Z	200	added ('OK')	application/json	date:Wed,%2005%20Dec%202018%2019:52:04%20GMT	https://herrlich.media/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fherrlich.media%2Farbeiten%2Flucente-lichtplanung%2F	E:/MINI-PROJECT/team/team2/herrlich.media/wp-json/oembed/1.0/embed2843.json	(from https://herrlich.media/arbeiten/lucente-lichtplanung/)
01:22:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Dec%202018%2019:52:04%20GMT	https://herrlich.media/?p=1790	E:/MINI-PROJECT/team/team2/herrlich.media/index5ed4.html	(from https://herrlich.media/arbeiten/lucente-lichtplanung/)
01:22:12	2640/2640	---M-Z	200	added ('OK')	text/xml	date:Wed,%2005%20Dec%202018%2019:52:04%20GMT	https://herrlich.media/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fherrlich.media%2Farbeiten%2Flucente-lichtplanung%2F&format=xml	E:/MINI-PROJECT/team/team2/herrlich.media/wp-json/oembed/1.0/embeda83a	(from https://herrlich.media/arbeiten/lucente-lichtplanung/)
01:22:12	10548/10548	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Dec%202018%2019:52:05%20GMT	https://herrlich.media/arbeiten/gruenberg-gewuerzmanufaktur/GET	E:/MINI-PROJECT/team/team2/herrlich.media/arbeiten/gruenberg-gewuerzmanufaktur/GET	(from https://herrlich.media/arbeiten/gruenberg-gewuerzmanufaktur/)
01:22:13	2561/2561	---M-Z	200	added ('OK')	application/json	date:Wed,%2005%20Dec%202018%2019:52:06%20GMT	https://herrlich.media/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fherrlich.media%2Farbeiten%2Fgruenberg-gewuerzmanufaktur%2F	E:/MINI-PROJECT/team/team2/herrlich.media/wp-json/oembed/1.0/embeded1a.json	(from https://herrlich.media/arbeiten/gruenberg-gewuerzmanufaktur/)
01:22:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Dec%202018%2019:52:06%20GMT	https://herrlich.media/?p=1780	E:/MINI-PROJECT/team/team2/herrlich.media/indexef2b.html	(from https://herrlich.media/arbeiten/gruenberg-gewuerzmanufaktur/)
01:22:14	2695/2695	---M-Z	200	added ('OK')	text/xml	date:Wed,%2005%20Dec%202018%2019:52:07%20GMT	https://herrlich.media/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fherrlich.media%2Farbeiten%2Fgruenberg-gewuerzmanufaktur%2F&format=xml	E:/MINI-PROJECT/team/team2/herrlich.media/wp-json/oembed/1.0/embed1328	(from https://herrlich.media/arbeiten/gruenberg-gewuerzmanufaktur/)
01:22:15	10548/10548	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Dec%202018%2019:52:08%20GMT	https://herrlich.media/arbeiten/agantty-projektmanagement-tool/GET	E:/MINI-PROJECT/team/team2/herrlich.media/arbeiten/agantty-projektmanagement-tool/GET	(from https://herrlich.media/arbeiten/agantty-projektmanagement-tool/)
01:22:19	2622/2622	---M-Z	200	added ('OK')	application/json	date:Wed,%2005%20Dec%202018%2019:52:09%20GMT	https://herrlich.media/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fherrlich.media%2Farbeiten%2Fagantty-projektmanagement-tool%2F	E:/MINI-PROJECT/team/team2/herrlich.media/wp-json/oembed/1.0/embed829f.json	(from https://herrlich.media/arbeiten/agantty-projektmanagement-tool/)
01:22:19	959/959	---M-Z	200	added ('OK')	application/rss+xml	etag:%224130d223adf54ca1b3a03cbea527ca4d-gzip%22	https://herrlich.media/arbeiten/agantty-projektmanagement-tool/feed/	E:/MINI-PROJECT/team/team2/herrlich.media/arbeiten/agantty-projektmanagement-tool/feed/index.html	(from https://herrlich.media/arbeiten/agantty-projektmanagement-tool/)
01:22:20	2761/2761	---M-Z	200	added ('OK')	text/xml	date:Wed,%2005%20Dec%202018%2019:52:13%20GMT	https://herrlich.media/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fherrlich.media%2Farbeiten%2Fagantty-projektmanagement-tool%2F&format=xml	E:/MINI-PROJECT/team/team2/herrlich.media/wp-json/oembed/1.0/embedc9d3	(from https://herrlich.media/arbeiten/agantty-projektmanagement-tool/)
01:22:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Dec%202018%2019:52:13%20GMT	https://herrlich.media/?p=1748	E:/MINI-PROJECT/team/team2/herrlich.media/index66c0.html	(from https://herrlich.media/arbeiten/agantty-projektmanagement-tool/)
01:22:21	10548/10548	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Dec%202018%2019:52:13%20GMT	https://herrlich.media/arbeiten/rocon/GET	E:/MINI-PROJECT/team/team2/herrlich.media/arbeiten/rocon/GET	(from https://herrlich.media/arbeiten/rocon/)
01:22:21	2449/2449	---M-Z	200	added ('OK')	application/json	date:Wed,%2005%20Dec%202018%2019:52:14%20GMT	https://herrlich.media/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fherrlich.media%2Farbeiten%2Frocon%2F	E:/MINI-PROJECT/team/team2/herrlich.media/wp-json/oembed/1.0/embed2645.json	(from https://herrlich.media/arbeiten/rocon/)
01:22:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Dec%202018%2019:52:14%20GMT	https://herrlich.media/?p=1784	E:/MINI-PROJECT/team/team2/herrlich.media/indexbf1a.html	(from https://herrlich.media/arbeiten/rocon/)
01:22:22	2582/2582	---M-Z	200	added ('OK')	text/xml	date:Wed,%2005%20Dec%202018%2019:52:15%20GMT	https://herrlich.media/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fherrlich.media%2Farbeiten%2Frocon%2F&format=xml	E:/MINI-PROJECT/team/team2/herrlich.media/wp-json/oembed/1.0/embed293a	(from https://herrlich.media/arbeiten/rocon/)
01:22:23	10548/10548	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Dec%202018%2019:52:15%20GMT	https://herrlich.media/arbeiten/montagebau-hansa/GET	E:/MINI-PROJECT/team/team2/herrlich.media/arbeiten/montagebau-hansa/GET	(from https://herrlich.media/arbeiten/montagebau-hansa/)
01:22:24	2485/2485	---M-Z	200	added ('OK')	application/json	date:Wed,%2005%20Dec%202018%2019:52:17%20GMT	https://herrlich.media/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fherrlich.media%2Farbeiten%2Fmontagebau-hansa%2F	E:/MINI-PROJECT/team/team2/herrlich.media/wp-json/oembed/1.0/embed3fc2.json	(from https://herrlich.media/arbeiten/montagebau-hansa/)
01:22:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Dec%202018%2019:52:17%20GMT	https://herrlich.media/?p=1787	E:/MINI-PROJECT/team/team2/herrlich.media/index91b5.html	(from https://herrlich.media/arbeiten/montagebau-hansa/)
01:22:25	2618/2618	---M-Z	200	added ('OK')	text/xml	date:Wed,%2005%20Dec%202018%2019:52:18%20GMT	https://herrlich.media/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fherrlich.media%2Farbeiten%2Fmontagebau-hansa%2F&format=xml	E:/MINI-PROJECT/team/team2/herrlich.media/wp-json/oembed/1.0/embedbd49	(from https://herrlich.media/arbeiten/montagebau-hansa/)
01:22:26	10548/10548	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Dec%202018%2019:52:18%20GMT	https://herrlich.media/arbeiten/buero-3e/GET	E:/MINI-PROJECT/team/team2/herrlich.media/arbeiten/buero-3e/GET	(from https://herrlich.media/arbeiten/buero-3e/)
01:22:27	2447/2447	---M-Z	200	added ('OK')	application/json	date:Wed,%2005%20Dec%202018%2019:52:19%20GMT	https://herrlich.media/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fherrlich.media%2Farbeiten%2Fbuero-3e%2F	E:/MINI-PROJECT/team/team2/herrlich.media/wp-json/oembed/1.0/embed487f.json	(from https://herrlich.media/arbeiten/buero-3e/)
01:22:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Dec%202018%2019:52:20%20GMT	https://herrlich.media/?p=1797	E:/MINI-PROJECT/team/team2/herrlich.media/index3dd6.html	(from https://herrlich.media/arbeiten/buero-3e/)
01:22:27	2580/2580	---M-Z	200	added ('OK')	text/xml	date:Wed,%2005%20Dec%202018%2019:52:20%20GMT	https://herrlich.media/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fherrlich.media%2Farbeiten%2Fbuero-3e%2F&format=xml	E:/MINI-PROJECT/team/team2/herrlich.media/wp-json/oembed/1.0/embede886	(from https://herrlich.media/arbeiten/buero-3e/)
01:22:28	10548/10548	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Dec%202018%2019:52:21%20GMT	https://herrlich.media/arbeiten/germanfinance-group/GET	E:/MINI-PROJECT/team/team2/herrlich.media/arbeiten/germanfinance-group/GET	(from https://herrlich.media/arbeiten/germanfinance-group/)
01:22:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Dec%202018%2019:52:22%20GMT	https://herrlich.media/?p=1793	E:/MINI-PROJECT/team/team2/herrlich.media/indexf179.html	(from https://herrlich.media/arbeiten/germanfinance-group/)
01:22:29	2507/2507	---M-Z	200	added ('OK')	application/json	date:Wed,%2005%20Dec%202018%2019:52:22%20GMT	https://herrlich.media/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fherrlich.media%2Farbeiten%2Fgermanfinance-group%2F	E:/MINI-PROJECT/team/team2/herrlich.media/wp-json/oembed/1.0/embed4123.json	(from https://herrlich.media/arbeiten/germanfinance-group/)
01:22:30	2640/2640	---M-Z	200	added ('OK')	text/xml	date:Wed,%2005%20Dec%202018%2019:52:23%20GMT	https://herrlich.media/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fherrlich.media%2Farbeiten%2Fgermanfinance-group%2F&format=xml	E:/MINI-PROJECT/team/team2/herrlich.media/wp-json/oembed/1.0/embed5e1e	(from https://herrlich.media/arbeiten/germanfinance-group/)
01:22:31	10548/10548	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Dec%202018%2019:52:24%20GMT	https://herrlich.media/team/lea-melcher/GET	E:/MINI-PROJECT/team/team2/herrlich.media/team/lea-melcher/GET	(from https://herrlich.media/team/lea-melcher/)
01:22:32	2424/2424	---M-Z	200	added ('OK')	application/json	date:Wed,%2005%20Dec%202018%2019:52:25%20GMT	https://herrlich.media/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fherrlich.media%2Fteam%2Flea-melcher%2F	E:/MINI-PROJECT/team/team2/herrlich.media/wp-json/oembed/1.0/embed96ab.json	(from https://herrlich.media/team/lea-melcher/)
01:22:32	881/881	---M-Z	200	added ('OK')	application/rss+xml	etag:%224130d223adf54ca1b3a03cbea527ca4d-gzip%22	https://herrlich.media/team/lea-melcher/feed/	E:/MINI-PROJECT/team/team2/herrlich.media/team/lea-melcher/feed/index.html	(from https://herrlich.media/team/lea-melcher/)
01:22:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Dec%202018%2019:52:25%20GMT	https://herrlich.media/?p=75	E:/MINI-PROJECT/team/team2/herrlich.media/indexe839.html	(from https://herrlich.media/team/lea-melcher/)
01:22:34	2557/2557	---M-Z	200	added ('OK')	text/xml	date:Wed,%2005%20Dec%202018%2019:52:26%20GMT	https://herrlich.media/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fherrlich.media%2Fteam%2Flea-melcher%2F&format=xml	E:/MINI-PROJECT/team/team2/herrlich.media/wp-json/oembed/1.0/embed1aaf	(from https://herrlich.media/team/lea-melcher/)
01:22:35	12021/12021	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Dec%202018%2019:52:28%20GMT	https://herrlich.media/team/luke/	E:/MINI-PROJECT/team/team2/herrlich.media/team/luke/index.html	(from https://herrlich.media/team/lea-melcher/)
01:22:35	10548/10548	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Dec%202018%2019:52:27%20GMT	https://herrlich.media/arbeiten/page/6/GET	E:/MINI-PROJECT/team/team2/herrlich.media/arbeiten/page/6/GET	(from https://herrlich.media/arbeiten/page/6/)
01:22:36	25849/25849	---M-Z	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/04/gesundheitspraxis-lebenswege-titel-neu.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/04/gesundheitspraxis-lebenswege-titel-neu.jpg	(from https://herrlich.media/arbeiten/page/6/)
01:22:36	16451/16451	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Nov%202018%2016:33:33%20GMT	https://herrlich.media/arbeiten/gesundheitspraxis-lebenswege/	E:/MINI-PROJECT/team/team2/herrlich.media/arbeiten/gesundheitspraxis-lebenswege/index.html	(from https://herrlich.media/arbeiten/page/6/)
01:22:38	10548/10548	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Dec%202018%2019:52:31%20GMT	https://herrlich.media/arbeiten/refe-rent/GET	E:/MINI-PROJECT/team/team2/herrlich.media/arbeiten/refe-rent/GET.3ff.delayed	(from https://herrlich.media/arbeiten/refe-rent/)
01:22:39	2466/2466	---M-Z	200	added ('OK')	application/json	date:Wed,%2005%20Dec%202018%2019:52:32%20GMT	https://herrlich.media/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fherrlich.media%2Farbeiten%2Frefe-rent%2F	E:/MINI-PROJECT/team/team2/herrlich.media/wp-json/oembed/1.0/embed700f.json	(from https://herrlich.media/arbeiten/refe-rent/)
01:22:39	891/891	---M-Z	200	added ('OK')	application/rss+xml	etag:%224130d223adf54ca1b3a03cbea527ca4d-gzip%22	https://herrlich.media/arbeiten/refe-rent/feed/	E:/MINI-PROJECT/team/team2/herrlich.media/arbeiten/refe-rent/feed/index.html	(from https://herrlich.media/arbeiten/refe-rent/)
01:22:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Dec%202018%2019:52:32%20GMT	https://herrlich.media/?p=474	E:/MINI-PROJECT/team/team2/herrlich.media/indexb7bc.html	(from https://herrlich.media/arbeiten/refe-rent/)
01:22:40	2599/2599	---M-Z	200	added ('OK')	text/xml	date:Wed,%2005%20Dec%202018%2019:52:32%20GMT	https://herrlich.media/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fherrlich.media%2Farbeiten%2Frefe-rent%2F&format=xml	E:/MINI-PROJECT/team/team2/herrlich.media/wp-json/oembed/1.0/embed17fb	(from https://herrlich.media/arbeiten/refe-rent/)
01:22:41	55123/55123	---M-Z	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/04/referent0.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/04/referent0.jpg	(from https://herrlich.media/arbeiten/refe-rent/)
01:22:42	49804/49804	---M-Z	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/04/referent2.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/04/referent2.jpg	(from https://herrlich.media/arbeiten/refe-rent/)
01:22:43	51083/51083	---M-Z	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/04/referent1.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/04/referent1.jpg	(from https://herrlich.media/arbeiten/refe-rent/)
01:22:43	70264/70264	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/04/referent4.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/04/referent4.jpg	(from https://herrlich.media/arbeiten/refe-rent/)
01:22:43	42316/42316	---M-Z	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/04/referent5.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/04/referent5.jpg	(from https://herrlich.media/arbeiten/refe-rent/)
01:22:45	33462/33462	---M-Z	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/04/referent7.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/04/referent7.jpg	(from https://herrlich.media/arbeiten/refe-rent/)
01:22:45	61656/61656	---M-Z	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/04/referent8.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/04/referent8.jpg	(from https://herrlich.media/arbeiten/refe-rent/)
01:22:45	34587/34587	---M-Z	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/04/referent10.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/04/referent10.jpg	(from https://herrlich.media/arbeiten/refe-rent/)
01:22:45	67473/67473	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/04/referent9.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/04/referent9.jpg	(from https://herrlich.media/arbeiten/refe-rent/)
01:22:46	46487/46487	---M-Z	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/04/referent11.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/04/referent11.jpg	(from https://herrlich.media/arbeiten/refe-rent/)
01:22:46	52962/52962	---M-Z	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/04/referent3.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/04/referent3.jpg	(from https://herrlich.media/arbeiten/refe-rent/)
01:22:47	76014/76014	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/04/referent12.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/04/referent12.jpg	(from https://herrlich.media/arbeiten/refe-rent/)
01:22:47	66811/66811	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/04/referent6.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/04/referent6.jpg	(from https://herrlich.media/arbeiten/refe-rent/)
01:22:47	58755/58755	---M-Z	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/04/referent13.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/04/referent13.jpg	(from https://herrlich.media/arbeiten/refe-rent/)
01:22:50	10548/10548	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Dec%202018%2019:52:41%20GMT	https://herrlich.media/arbeiten/human-care/GET	E:/MINI-PROJECT/team/team2/herrlich.media/arbeiten/human-care/GET.410.delayed	(from https://herrlich.media/arbeiten/human-care/)
01:22:50	2464/2464	---M-Z	200	added ('OK')	application/json	date:Wed,%2005%20Dec%202018%2019:52:43%20GMT	https://herrlich.media/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fherrlich.media%2Farbeiten%2Fhuman-care%2F	E:/MINI-PROJECT/team/team2/herrlich.media/wp-json/oembed/1.0/embed57e1.json	(from https://herrlich.media/arbeiten/human-care/)
01:22:50	894/894	---M-Z	200	added ('OK')	application/rss+xml	etag:%224130d223adf54ca1b3a03cbea527ca4d-gzip%22	https://herrlich.media/arbeiten/human-care/feed/	E:/MINI-PROJECT/team/team2/herrlich.media/arbeiten/human-care/feed/index.html	(from https://herrlich.media/arbeiten/human-care/)
01:22:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Dec%202018%2019:52:43%20GMT	https://herrlich.media/?p=463	E:/MINI-PROJECT/team/team2/herrlich.media/indexbbbc.html	(from https://herrlich.media/arbeiten/human-care/)
